company_nmls_id,legal_name,source_families,source_record_keys
1019911,VEMA MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3878|FL|NMLS|MBR|MBR3878
1019941,REVERSE MORTGAGE FUNDING LLC,monthly_mld,FL|MONTHLY|MLD|MLD907
1019999,STONEWALL MORTGAGE BANKERS INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1326|FL|NMLS|MBR|MBR1326
1020019,"STATE FINANCIAL NETWORK, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD997|FL|NMLS|MLS|MLD997
1020492,SOLUTIONS FIRST MORTGAGE INC.,monthly_mbr,FL|MONTHLY|MBR|MBR1332
1020884,I3 LENDING INC.,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1115|FL|MONTHLY|MBR|MBR1439|FL|NMLS|MLD|MLD1115
1020886,"STATES MORTGAGE COMPANY, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2749|FL|MONTHLY|MBR|MBR1449|FL|NMLS|MLD|MLD2749
1020906,STELLAR PROPERTY SOLUTIONS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1341|FL|MONTHLY|MBR|MBR1529
1020907,"PREFERRED MORTGAGE BANKERS, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD916|FL|NMLS|MLD|MLD916
102179,"ALL HOME LENDING, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1512
102234,"AXIS CAPITAL GROUP, INC.",monthly_mld,FL|MONTHLY|MLD|MLD116
1022989,UNIFORM SERVICES VETERANS MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1537
1023,"COMMONWEALTH MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1198
1023016,UNIVERSAL MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1116|FL|MONTHLY|MBR|MBR1353|FL|NMLS|MLD|MLD1116
1024,ATLANTIC PACIFIC MORTGAGE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD814
1024588,"THE MORTGAGE SOLUTION GROUP, CORP.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1338|FL|NMLS|MBR|MBR1338
1024604,"INFINITY INTERNATIONAL PROCESSING SERVICES, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR1406
1024678,"MORTGAGE TOOLBOX, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2101|FL|NMLS|MBR|MBR2101
1024941,"LOCKARATE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6021|FL|NMLS|MBR|MBR6021
1025894,"MUTUAL OF OMAHA MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1079|FL|MONTHLY|MLD|MLD1827|FL|NMLS|MLS|MLD1827
102617,WHITEHALL MORTGAGE FINANCIAL LTD,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4099|FL|NMLS|MBR|MBR4099
1026459,"YALE MORTGAGE FUNDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD915|FL|NMLS|MLS|MLD915
1027328,AMERICAN FIDELITY FINANCIAL SOLUTIONS INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1342|FL|NMLS|MBR|MBR1342
102759,"VENTURE CAPITAL MORTGAGE, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR405
1028232,"HOMETOWN FINANCIAL GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3808|FL|NMLS|MBR|MBR3808
102836,HOMEPROMISE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD156|FL|NMLS|MLS|MLD156
102855,SECURITY MORTGAGE FINANCIAL SERVICES INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5201|FL|NMLS|MBR|MBR5201
10287,"ZILLOW HOME LOANS, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1689|FL|MONTHLY|MLD|MLD262|FL|NMLS|MLS|MLD1689
1028986,"GO DIRECT LENDERS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2416|FL|NMLS|MBR|MBR2416
1029,ALLIED FINANCIAL LLC,monthly_mld,FL|MONTHLY|MLD|MLD399
1030120,"MORTGAGE SUPERSTORE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1380|FL|NMLS|MBR|MBR1380
1030124,JUMBO LOAN EXPERTS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8445|FL|NMLS|MBR|MBR8445
103035,COASTAL FUNDING CORPORATION INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2518|FL|NMLS|MBR|MBR2518
103098,"PFN LENDING GROUP, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1983|FL|MONTHLY|MLD|MLD983|FL|NMLS|MLS|MLD1983
1031115,ELITE MORTGAGE CORP,monthly_mbr,FL|MONTHLY|MBR|MBR1352
1031142,PLATINUM PROCESSING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1351
1031959,"ASCENT HOME LENDING, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1110
1032792,"CELEBRATION FUNDING, INC",monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD964|FL|MONTHLY|MBR|MBR1354|FL|MONTHLY|MBR|MBR1893
1033753,"SHELTER LENDING SERVICES, L.L.C.",monthly_mld,FL|MONTHLY|MLD|MLD1008
1034169,LOCK & LOAN PROCESSING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR6829
103430,BLACKBURNE & SONS REALTY CAPITAL CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1726|FL|MONTHLY|MLD|MLD519|FL|NMLS|MLD|MLD1726|FL|NMLS|MLS|MLD519
1034360,HOUSING HELPER.ORG INC,monthly_mbr,FL|MONTHLY|MBR|MBR1405
1035551,"BELLUM SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1388
1035734,INSTAMORTGAGE INC.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1452|FL|NMLS|MLD|MLD1452
103644,"UNISOURCE MORTGAGE SERVICES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1249|FL|NMLS|MBR|MBR1249
1036959,RUSH LENDING INC.,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1792|FL|MONTHLY|MBR|MBR1359|FL|NMLS|MBR|MBR1359
1036987,CAPITAL INTERNATIONAL FINANCIAL INC.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD923|FL|NMLS|MLS|MLD923
1037,"SERVION, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1072|FL|NMLS|MLS|MLD1072
1037378,"JAYCO FINANCIAL SERVICES, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR2271
1038152,"HOME COMMUNITY MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD959
1039147,SECURITAS FINANCIAL INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2975|FL|NMLS|MBR|MBR2975
103915,"ARK MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2077|FL|NMLS|MLS|MLD2077
103917,ALLENTOWN MORTGAGE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2790|FL|NMLS|MBR|MBR2790
1039178,FUBON FINANCIAL GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5098|FL|NMLS|MBR|MBR5098
103956,"SOUTHEAST MORTGAGE OF GEORGIA, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2620|FL|MONTHLY|MLD|MLD718|FL|NMLS|MLD|MLD718|FL|NMLS|MLS|MLD2620
1040394,"KDA HOME FINANCIAL, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5841|FL|NMLS|MBR|MBR5841
1040396,"SDG LENDING, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1363|FL|NMLS|MBR|MBR1363
1040622,"BRIDGEWAY FINANCIAL, LLC.",monthly_mbr,FL|MONTHLY|MBR|MBR1835
1040637,NATIONAL MORTGAGE GROUP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1500|FL|NMLS|MBR|MBR1500
1040770,BEST MORTGAGE LENDING CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1364|FL|NMLS|MBR|MBR1364
1041,SUMMIT MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD301|FL|MONTHLY|MLD|MLD879|FL|NMLS|MLS|MLD879
1041547,"SIBLEY MORTGAGE GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1368|FL|NMLS|MBR|MBR1368
1041553,NEWPORT CAPITAL FUNDING,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2235|FL|MONTHLY|MBR|MBR2294|FL|NMLS|MLD|MLD2235
1041624,EVERGREEN ANCHOR CAPITAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3156|FL|NMLS|MBR|MBR3156
1041632,"HOMETOWN FINANCIAL SERVICES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1367|FL|NMLS|MBR|MBR1367
1042722,"ASSOCIATES MORTGAGE GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1381|FL|NMLS|MBR|MBR1381
1043,"NEW DAY FINANCIAL, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD403|FL|MONTHLY|MLD|MLD994|FL|NMLS|MLS|MLD994
1043976,MIDWEST MORTGAGE ASSOCIATES CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD1744
1043983,"EFINITY FINANCIAL, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1899|FL|NMLS|MLD|MLD1899
1044126,"COLUMBUS CAPITAL LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1343|FL|MONTHLY|MLD|MLD940|FL|NMLS|MLS|MLD1343
1045,"GMAC MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD206
1045070,"STEWART CAPITAL LENDING, INC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD955|FL|MONTHLY|MBR|MBR1376|FL|NMLS|MBR|MBR1376
1045117,SUNCOAST MORTGAGE LLC,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD2104|FL|MONTHLY|MBR|MBR2133
1045126,CITY LENDING INC.,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1429|FL|MONTHLY|MBR|MBR1935
1045641,LENDING TRUST CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR1371
104621,CONSUMER REAL ESTATE FINANCE CO.,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1027|FL|MONTHLY|MLD|MLD2187|FL|MONTHLY|MBR|MBR701|FL|NMLS|MLS|MLD2187
1047836,212 LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1798|FL|NMLS|MBR|MBR1798
1048617,CATTELL INCORPORATED,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5900|FL|NMLS|MBR|MBR5900
1048636,"GRANADA MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1831
1049484,"CHOU TEAM REALTY, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1206
1049486,PRIMESTAR FINANCIAL CAPITAL CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR1440
1050584,"SCDS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR2375|FL|MONTHLY|MBR|MBR4800
1050599,SAFE LENDING MORTGAGE CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5957|FL|NMLS|MBR|MBR5957
1050844,CHOICE LENDING INC,monthly_mbr,FL|MONTHLY|MBR|MBR1418
1050875,"VILLAGES HOME FUNDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1397
1051904,HMC MORTGAGE COMPANY,monthly_mbr,FL|MONTHLY|MBR|MBR1714
1053,"SEMPER HOME LOANS, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD793|FL|NMLS|MLD|MLD793
105305,"BEHROUZ, BENYAMINPOUR",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6007|FL|NMLS|MBR|MBR6007
105317,"FAIRWAY FUNDING GROUP, INC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD140|FL|MONTHLY|MLD|MLD1612|FL|NMLS|MLS|MLD140
105325,"SPECTRUM MORTGAGE COMPANY, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5770|FL|NMLS|MBR|MBR5770
1054318,"DTJ GROUP, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR1396
1054357,THE TRUTH ABOUT LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1395|FL|NMLS|MBR|MBR1395
1054732,EQUITY MORTGAGE RESOURCES LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1403
1054736,CREDIT SUISSE LENDING LLC,monthly_mld,FL|MONTHLY|MLD|MLD948
1055454,LOAN VALUE MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1459
105569,"WHITE STAR LENDING GROUP, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR905
105687,GOLDEN PALM MORTGAGE CORP,monthly_mbr,FL|MONTHLY|MBR|MBR808
1057,DITECH FINANCIAL LLC,monthly_mld,FL|MONTHLY|MLD|MLD363
105710,"ATLANTIC FINANCIAL, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1356
105724,"JERICHO MORTGAGE ASSOCIATES ., INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6800|FL|NMLS|MBR|MBR6800
1057426,"JRDB, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1011|FL|MONTHLY|MBR|MBR1391|FL|NMLS|MLD|MLD1011
1057678,ISAZA INTERNATIONAL MORTGAGE BANKERS CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1393|FL|NMLS|MBR|MBR1393
1057728,HARMONY MORTGAGE INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1385|FL|NMLS|MBR|MBR1385
1058,"LENNAR MORTGAGE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD549|FL|NMLS|MLS|MLD549
1058355,MORTGAGE WORKS INCORPORATED (THE),monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2895|FL|NMLS|MBR|MBR2895
1059362,FORTHRIGHT FUNDING CORPORATION,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1336|FL|MONTHLY|MBR|MBR1455|FL|MONTHLY|MBR|MBR8480|FL|NMLS|MBR|MBR8480
1059364,EMORTGAGE FUNDING LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1984|FL|MONTHLY|MBR|MBR2679|FL|NMLS|MLD|MLD1984
1059945,CREDIT RISK SOLUTIONS LLC,monthly_mld,FL|MONTHLY|MLD|MLD1107
1060707,SKY APPLY MORTGAGE INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1408|FL|NMLS|MBR|MBR1408
1060907,BESTWAY MORTGAGE CORP,monthly_mld,FL|MONTHLY|MLD|MLD939
1061701,"MC FINANCIAL, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD974|FL|NMLS|MLD|MLD974
1062246,"OSIE, INC",monthly_mbr,FL|MONTHLY|MBR|MBR5312
1063,"TRIAD FINANCIAL SERVICES, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD99|FL|NMLS|MLS|MLD99
1063317,"CAWTHON, JACK R",monthly_mbr,FL|MONTHLY|MBR|MBR2031
1063347,JRU INC,monthly_mbr,FL|MONTHLY|MBR|MBR1441
1063386,CITIFINANCIAL SERVICING LLC,monthly_mld,FL|MONTHLY|MLD|MLD990
10640,COLTRAIN FUNDING GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1853|FL|NMLS|MBR|MBR1853
1064289,"INTERNATIONAL MORTGAGE ASSOCIATES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1421|FL|NMLS|MBR|MBR1421
1065113,"COLE TAYLOR MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1012
1065732,MORTGAGE SOLUTIONS FCS INC.,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1968|FL|MONTHLY|MBR|MBR2230|FL|NMLS|MLD|MLD1968
1066757,"ORLANDO HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1407|FL|NMLS|MBR|MBR1407
1067,"ALLIED MORTGAGE GROUP, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD247|FL|NMLS|MLD|MLD247
1067081,MORTGAGE AMERICA INVESTORS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1415|FL|NMLS|MBR|MBR1415
106716,"VILLA NOVA FINANCING GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5130|FL|NMLS|MBR|MBR5130
1067751,TARNOWSKI GROUP LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1422
1068705,SILVERBACK CAPITAL LLC,monthly_mld,FL|MONTHLY|MLD|MLD945
106883,"CITIZENS HOME LOANS OF AMERICA, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1061
106887,"COASTLINE MORTGAGE CONSULTANTS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5716
1069456,"LINCOLN CAPITAL GROUP, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR1411
1070755,"CONSUMER CREDIT SERVICES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1434|FL|NMLS|MBR|MBR1434
1070833,FLORIDA HOME MORTGAGE CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1410|FL|NMLS|MBR|MBR1410
1071,FINANCE OF AMERICA MORTGAGE LLC,monthly_mld,FL|MONTHLY|MLD|MLD1247|FL|MONTHLY|MLD|MLD334
1071846,"MY MORTGAGE STORE, LLC",monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1183|FL|MONTHLY|MBR|MBR1465
107389,EQUITY LENDING GROUP INC,monthly_mbr,FL|MONTHLY|MBR|MBR733
1074084,"CORNERSTONE MORTGAGE GROUP, INC",monthly_mbr,FL|MONTHLY|MBR|MBR1471
1075152,RELIANT MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1913|FL|MONTHLY|MBR|MBR3522|FL|NMLS|MLD|MLD1913
1075169,"AALPINE LENDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1442
1075823,INTEGRITY CREDIT CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR2194
107592,"CROWNMARK MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3402|FL|NMLS|MBR|MBR3402
107594,"MARTIN, PAUL, JOHN",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4970|FL|NMLS|MBR|MBR4970
107636,"MORTGAGE ASSETS MANAGEMENT, LLC",monthly_mld,FL|MONTHLY|MLD|MLD629
1076413,"PRIVLO, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1262
107643,"AMERICAN MILLENIUM COMPANY, L.L.C.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1639|FL|MONTHLY|MBR|MBR705|FL|NMLS|MLS|MLD1639
1076900,"CHU & ASSOCIATES, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1498|FL|MONTHLY|MBR|MBR2320|FL|NMLS|MLD|MLD1498
1077,"HOME FINANCE OF AMERICA, INC.",monthly_mld,FL|MONTHLY|MLD|MLD383
1077157,EPIC FUNDING INC.,monthly_mbr,FL|MONTHLY|MBR|MBR1426
107716,ROSS MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD564|FL|NMLS|MLD|MLD564
1078035,SHAVER SHELLEY ADAIR,monthly_mbr,FL|MONTHLY|MBR|MBR1429
1078746,"LOAN VELOCITY, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4780|FL|NMLS|MBR|MBR4780
1078748,"LONGVUE MORTGAGE CAPITAL, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1122
1078751,"EXPRESS LENDING GROUP, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2011
1079223,"RIGHT CHOICE HOME LOANS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5608|FL|NMLS|MBR|MBR5608
1079254,MD MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR2216|FL|MONTHLY|MBR|MBR3890|FL|MONTHLY|MBR|MBR6406
1082,"MARKETPLACE HOME MORTGAGE, L.L.C.",monthly_mld,FL|MONTHLY|MLD|MLD496
1082016,247 HOMELOANS.NET,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD970|FL|MONTHLY|MBR|MBR1749|FL|NMLS|MBR|MBR1749
1082038,RAUL JIMENEZ LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1427
1082044,"PACIFIC KEYS MORTGAGE, INCORPORATED",monthly_mbr,FL|MONTHLY|MBR|MBR1445
1082263,SAGE LENDING & CONSULTING INC,monthly_mbr,FL|MONTHLY|MBR|MBR1428
108317,"REAL ESTATE FINANCIAL SERVICES, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR3126
108318,GREAT NORTHERN MORTGAGE CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1285|FL|NMLS|MBR|MBR1285
108388,INTERCOUNTY MORTGAGE NETWORK CORP.,monthly_mbr,FL|MONTHLY|MBR|MBR1148
108395,"HOMEFIRST MORTGAGE SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1049
1084032,LORD MORTGAGE CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR1872
1084613,PHOENIX MORTGAGE SPECIALIST INC.,monthly_mld,FL|MONTHLY|MLD|MLD2326
1084639,"CAPITAL PARTNERS MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1013
1085173,LIFESTONE MORTGAGE CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1655|FL|NMLS|MLD|MLD1655
1086127,"UPTOWN FUNDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2038
1086140,ULTIMATE MORTGAGE CONNECTION LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1537|FL|MONTHLY|MBR|MBR1501|FL|NMLS|MLD|MLD1537
108670,"REMINGTON MORTGAGE, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR33
1086787,"A & A FUND FLORIDA, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1433
1088096,NEWBOLD ADVISORS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR1497
108899,"PROGRESSIVE LENDERS,INC.",monthly_mld,FL|MONTHLY|MLD|MLD54
1089155,"BABOU'S ENTERPRISES, INC",monthly_mbr,FL|MONTHLY|MBR|MBR1453
1089741,"CONSUMER'S CHOICE MORTGAGE, LLC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1436|FL|NMLS|MBR|MBR1436
1089752,"OCWEN MORTGAGE SERVICING, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1152
109066,COMMERCIAL EXPRESS CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR239|FL|NMLS|MBR|MBR239
1092255,REGENT MORTGAGE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1444|FL|NMLS|MBR|MBR1444
1094129,ROSIE L PETERMAN THOMPSON,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1543|FL|NMLS|MBR|MBR1543
1094161,"TWO ROADS LENDING, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5851|FL|NMLS|MBR|MBR5851
1094177,INTELLIGENT MORTGAGE AND CONSULTING SERVICES LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3610|FL|MONTHLY|MBR|MBR6648|FL|NMLS|MBR|MBR6648
1094582,"LOANSTAR HOME LOANS, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1419
1095758,"PROSPERITY HOME FINANCE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1437|FL|NMLS|MBR|MBR1437
109600,"SILVERTON MORTGAGE SPECIALISTS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD353
1096493,Certys Financial Inc.,nmls_prr,
1096511,"BLUE SKY FUNDING, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1019
109738,"NATIONS DIRECT MORTGAGE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1133|FL|MONTHLY|MLD|MLD693|FL|NMLS|MLS|MLD1133
1097560,"CAPITAL OF AMERICA INVESTMENTS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR1583
1097672,"MORTGAGE TRUST, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD992|FL|NMLS|MLS|MLD992
109768,"PRESTIGE LENDING, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR5686
1098773,EAGLE HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2796|FL|NMLS|MBR|MBR2796
1098807,"The Mortgage Mall, Inc.",nmls_prr,
1099098,"BLITZ VENTURES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR1474|FL|NMLS|MBR|MBR1474
1099109,"CIVIC FINANCIAL SERVICES, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1536
109995,"PIVOT FINANCIAL PARTNERS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1941
1100518,READY MORTGAGE LENDERS LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD996|FL|NMLS|MLD|MLD996
110089,"STATE FARM INTERNATIONAL SERVICES, INC",monthly_mld,FL|MONTHLY|MLD|MLD763
1101220,"MLB RESIDENTIAL LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1128|FL|NMLS|MLS|MLD1128
1101290,"OPTION ONE LENDING, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7239|FL|NMLS|MBR|MBR7239
1101297,"KC LENDING, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6613|FL|NMLS|MBR|MBR6613
110139,AMERIFIRST FINANCIAL CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD411
1101477,ONSLOW BAY FINANCIAL LLC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2426|FL|NMLS|MLD|MLD2426
1101496,ESSEX RESIDENTIAL MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2519|FL|NMLS|MBR|MBR2519
1102634,PCM FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7076|FL|NMLS|MBR|MBR7076
1103,"ABSOLUTE MORTGAGE COMPANY, INC.",monthly_mld,FL|MONTHLY|MLD|MLD783
