lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
5493008HV53MEILG2D59,,,,unmatched,332,307,0,PA:274;NJ:25;NY:7;NC:1,high
549300I8I7EBXHMYYW54,,,,unmatched,438,305,0,PA:300;NJ:4;CA:1,high
549300W5E3L00UZ6F777,,,,unmatched,378,287,0,PA:287,high
25490073NY7HKXVMGG76,,,,unmatched,350,278,0,PA:278,high
549300GR3G0K8VJOH721,,,,unmatched,331,265,0,PA:261;GA:3;SC:1,high
549300YUVOQXC2XL4P90,,,,unmatched,342,262,0,PA:262,high
549300NP3DNB1K9Z8513,,,,unmatched,579,261,0,NJ:244;PA:17,high
549300JSQZG5CD2LWR30,,,,unmatched,376,256,0,PA:247;NY:9,high
5493002PHB6PE87OB729,,,,unmatched,306,250,0,NY:238;PA:12,high
549300FV32ULL0DL8X39,,,,unmatched,447,246,0,PA:246,high
254900JM9VOQ8A8WF359,,,,unmatched,286,234,0,PA:234,high
549300KM40FP4MSQU941,,,,unmatched,429,228,0,CA:148;SC:65;PA:15,high
549300QBX5R3ZBD8FR12,,,,unmatched,293,224,0,NC:109;SC:79;PA:27;TN:8;GA:1,high
549300R20AB76CQEH402,,,,unmatched,289,223,0,PA:223,high
549300RXD00V454J4078,,,,unmatched,316,221,0,PA:211;NY:9;NJ:1,high
254900PVPKN915ZIGZ02,,,,unmatched,247,219,0,PA:219,high
549300CRSE0TY73U6X46,,,,unmatched,277,214,0,TN:211;TX:2;PA:1,high
549300EJ89CA12ZT7X03,,,,unmatched,276,208,0,PA:208,high
7G95BGMCIZTO8KTOM640,,,,unmatched,330,207,0,NJ:183;NY:23;PA:1,high
FDXQ75GPEQKRPWABYN63,,,,unmatched,192,153,49,FL:49;CA:36;TX:15;GA:11;MA:10;NY:8;NC:8;SC:5,medium
549300BKWR5OM8PWIN62,,,,unmatched,251,193,48,NC:91;FL:48;PA:26;DC:15;NJ:9;SC:4,medium
5493008RSN6F31BTGT93,,,,unmatched,167,114,48,TX:53;FL:48;GA:3;NC:3;SC:3;TN:2;PA:1;MA:1,medium
549300YDBNK66R6ZES34,,,,unmatched,271,140,43,FL:43;TX:23;GA:18;CA:17;NY:12;NJ:11;NC:7;SC:3,medium
549300ID4RCRD8BXYH30,,,,unmatched,217,171,41,CA:95;FL:41;TX:16;DC:8;PA:4;NJ:3;GA:2;MA:1,medium
549300HINJH60UG3KG47,,,,unmatched,223,191,38,NC:41;FL:38;GA:28;TX:25;CA:21;PA:10;NY:10;SC:6,medium
5493004K0Z4RFJSPYT52,,,,unmatched,231,127,38,FL:38;GA:16;NC:14;CA:13;PA:12;TN:12;TX:12;SC:6,medium
549300KPBZCTMM3Y0061,,,,unmatched,236,162,36,FL:36;CA:27;NC:24;GA:22;DC:14;TX:12;PA:9;SC:7,medium
549300GSCUJKJINRJ980,,,,unmatched,245,133,36,GA:41;FL:36;NC:19;SC:13;TN:11;PA:8;TX:5,medium
549300KX6E1IE2LM5E30,,,,unmatched,231,172,35,CA:90;FL:35;GA:15;TX:10;PA:6;SC:5;NC:4;TN:4,medium
54930053KPO7OG48FP72,,,,unmatched,292,186,34,PA:146;FL:34;CA:3;TN:1;NJ:1;GA:1,medium
WKN6AF1FCL7BBYGTGI83,,,,unmatched,372,167,34,FL:34;CA:31;GA:24;NC:22;TN:20;SC:13;NJ:11;PA:6,medium
549300W4FT4H1UWPGU95,,,,unmatched,160,98,31,FL:31;TN:14;TX:13;CA:8;NC:7;SC:6;GA:6;NJ:4,medium
MV4O55SH8HO6KQSGW013,,,,unmatched,87,53,31,FL:31;SC:7;NC:6;TN:5;GA:2;PA:2,medium
549300LT75BG7Z054795,,,,unmatched,133,103,30,PA:63;FL:30;NC:5;SC:2;DC:2;GA:1,medium
549300IL3HLQ2SW5VN73,,,,unmatched,160,99,29,NY:65;FL:29;PA:3;GA:1;SC:1,medium
549300MU2YI0HXIT3257,,,,unmatched,108,42,29,FL:29;TX:3;GA:3;NC:3;MA:2;CA:1;PA:1,medium
254900HO9WPE4LTLQU96,,,,unmatched,278,117,26,TX:51;FL:26;CA:11;TN:7;GA:7;NC:5;PA:4;MA:4,medium
549300KW3HYVC06WS898,,,,unmatched,101,62,26,FL:26;NC:10;SC:8;CA:4;NY:3;TN:3;GA:2;DC:2,medium
2549007AU24FVDMNUB40,,,,unmatched,840,172,25,CA:43;GA:29;FL:25;NC:19;NJ:16;NY:14;SC:8;PA:8,medium
984500FAD1FB7FEGTE82,,,,unmatched,390,172,25,NC:30;TX:27;GA:25;FL:25;CA:23;TN:12;MA:10;NJ:9,medium
549300DRA4BDXW23LD45,,,,unmatched,184,99,25,SC:26;FL:25;TX:23;PA:12;GA:6;NC:3;TN:2;CA:2,medium
54930053SM8COVIPIY54,,,,unmatched,69,46,25,FL:25;NC:7;TN:6;GA:5;PA:3,medium
549300F6Y1YO2YXN6135,,,,unmatched,184,178,24,CA:44;TX:32;FL:24;MA:18;GA:15;TN:14;NJ:11;NC:10,medium
549300NZWZUYUWEOA562,,,,unmatched,177,97,24,FL:24;NC:16;GA:10;TX:7;NY:7;SC:7;MA:6;CA:6,medium
254900HIDMT4ZG09RP47,,,,unmatched,187,130,23,TX:26;GA:24;FL:23;NC:20;TN:13;PA:9;CA:8;NJ:6,medium
549300UPB8ITF7B1GI03,,,,unmatched,158,89,22,CA:54;FL:22;TN:10;PA:2;NC:1,medium
7DMUJTL9FFTVIAG9H788,,,,unmatched,125,75,22,TX:23;FL:22;CA:12;PA:5;SC:3;NY:3;NC:2;NJ:2,medium
549300DQLGJ1YQRRHH73,,,,unmatched,299,193,21,TX:133;FL:21;CA:13;GA:10;TN:8;MA:2;PA:2;NC:2,medium
549300TULDV69V2XKY60,,,,unmatched,237,161,21,CA:55;DC:21;FL:21;NC:12;PA:11;GA:11;NJ:8;SC:8,medium
549300C04BJ0G297NC13,,,,unmatched,313,143,21,TX:26;FL:21;CA:18;PA:16;NC:15;NY:13;NJ:10;TN:7,medium
549300JGMQJ4R419LR70,,,,unmatched,248,185,19,TX:45;CA:44;FL:19;PA:18;NY:15;NJ:12;GA:9;SC:7,medium
549300IOM384RW3HWE57,,,,unmatched,320,162,19,GA:142;FL:19;PA:1,medium
549300UTE20103B0T339,,,,unmatched,193,121,19,CA:80;FL:19;TX:9;NC:7;PA:5;DC:1,medium
549300X4P2GHQNMZGO79,,,,unmatched,43,24,19,FL:19;GA:2;NC:1;TN:1;PA:1,medium
254900EZRN0CBEP77K34,,,,unmatched,421,190,18,DC:38;CA:31;FL:18;NC:17;TX:15;SC:14;GA:12;NJ:12,medium
54930032OCUOR526IR93,,,,unmatched,188,111,18,GA:24;PA:21;FL:18;TN:10;NC:9;CA:7;TX:7;MA:5,medium
54930022CQGV47Q8PM03,,,,unmatched,255,92,18,TX:22;FL:18;CA:18;GA:15;SC:6;TN:5;PA:4;NC:3,medium
9845006DE3H5E9VA4012,,,,unmatched,122,41,18,FL:18;TX:8;CA:6;GA:2;NY:2;TN:2;NJ:1;PA:1,medium
549300XAJENHWRM32Z86,,,,unmatched,39,34,18,FL:18;GA:4;SC:3;TX:3;NJ:2;CA:1;NC:1;PA:1,medium
549300T7AIY7RU1YDP31,,,,unmatched,114,81,17,TX:51;FL:17;TN:5;NC:4;CA:2;PA:1;SC:1,medium
549300C1ICNCM0V37Y02,,,,unmatched,56,56,17,FL:17;TX:14;TN:9;CA:4;NC:3;GA:3;SC:2;NJ:2,medium
5493004XJV6Y8XQYPX87,,,,unmatched,196,104,16,PA:72;FL:16;NC:8;SC:5;NJ:3,medium
549300B2JJHSM77T5Y41,,,,unmatched,214,104,16,GA:50;FL:16;TX:10;SC:9;TN:6;CA:4;NJ:3;NC:2,medium
5493002WVA17MT4UFH84,,,,unmatched,218,96,16,TX:26;CA:19;FL:16;PA:8;GA:7;TN:4;NC:4;SC:4,medium
549300ENNFGLHCMQ1U82,,,,unmatched,44,27,16,FL:16;SC:6;TN:2;GA:1;NC:1;PA:1,medium
5493004R423PBPM6A173,,,,unmatched,234,157,15,TX:37;GA:23;TN:20;NJ:19;FL:15;NC:14;SC:9;CA:8,medium
2549009BJ1OZ4H7KTG46,,,,unmatched,294,146,15,NC:67;TX:27;FL:15;GA:7;SC:7;NY:5;TN:4;PA:4,medium
549300ZD18AVSD0OG331,,,,unmatched,146,122,15,NJ:105;FL:15;PA:2,medium
549300SQKZC6HESYGO25,,,,unmatched,344,103,15,CA:27;FL:15;NJ:12;NC:11;PA:9;NY:9;GA:8;TN:4,medium
5493007BX4I89K17ZM64,,,,unmatched,82,57,15,CA:25;FL:15;TX:9;NC:3;PA:2;NJ:2;GA:1,medium
549300U7UH8QCS8WQ406,,,,unmatched,63,42,15,FL:15;GA:9;NC:5;SC:4;PA:3;CA:3;TN:1;TX:1,medium
549300LLQD0X2OTG0Y27,,,,unmatched,398,170,14,MA:77;NC:16;TX:15;SC:15;FL:14;PA:12;CA:7;TN:6,medium
549300TTPRGSP8DGY569,,,,unmatched,214,146,14,DC:55;CA:20;FL:14;NC:11;NJ:10;PA:8;TX:7;GA:7,medium
549300X08QKYUH256I80,,,,unmatched,158,144,14,GA:77;TX:38;FL:14;CA:5;TN:5;SC:2;PA:1;NC:1,medium
549300X03SL4SM0F3U87,,,,unmatched,154,122,14,NJ:82;NY:21;FL:14;PA:5,medium
549300D2OYT7VTDY6Z20,,,,unmatched,193,110,14,NJ:48;FL:14;GA:11;NC:11;CA:8;PA:6;DC:4;NY:3,medium
549300RJ5S2V4F8C4H36,,,,unmatched,71,65,14,NY:44;FL:14;NJ:3;PA:2;DC:1;SC:1,medium
549300337GB2P1WP7003,,,,unmatched,45,38,14,FL:14;GA:7;TX:6;NC:4;SC:3;DC:1;NJ:1;CA:1,medium
549300IBT3SCF2K09D58,,,,unmatched,135,120,13,CA:34;GA:16;TX:15;FL:13;PA:10;NC:10;TN:8;MA:5,medium
B94HV8SXGDD3J5XESU08,,,,unmatched,110,43,13,NY:15;FL:13;PA:4;SC:3;NJ:3;TN:2;CA:1;TX:1,medium
549300H8JJI69WD7I525,,,,unmatched,37,29,13,FL:13;PA:7;SC:4;NC:2;TN:2;GA:1,medium
5493008E4KBJCB6UKR64,,,,unmatched,312,198,12,CA:123;GA:24;FL:12;TX:12;NC:7;PA:7;TN:6;SC:5,medium
5493007Z7FTUKQGFMZ98,,,,unmatched,262,170,12,TX:44;NY:30;GA:28;FL:12;NJ:11;NC:11;PA:10;CA:9,medium
549300W1HU6IVVIEJ389,,,,unmatched,183,119,12,TX:43;CA:26;FL:12;NC:10;GA:9;SC:7;TN:6;PA:4,medium
549300S347HTLHLOC775,,,,unmatched,1303,114,12,NY:38;PA:28;NJ:28;FL:12;SC:5;NC:1;GA:1;MA:1,medium
254900T8N4RLS6G3BF64,,,,unmatched,191,97,11,CA:35;TX:28;FL:11;NY:6;NJ:4;SC:4;TN:4;DC:2,medium
5493001QR7MEE12WC276,,,,unmatched,144,90,11,NY:63;FL:11;NJ:9;PA:5;NC:2,medium
549300I43FC7P0IJMR13,,,,unmatched,138,87,11,GA:24;CA:19;FL:11;TX:11;PA:11;NC:4;SC:4;NJ:3,medium
549300KR4ZW8KJC82O47,,,,unmatched,102,77,11,TX:27;TN:13;FL:11;NC:6;GA:5;NY:4;NJ:3;CA:3,medium
5493000WAJ1FMTFL5D75,,,,unmatched,798,41,11,FL:11;GA:8;PA:6;TX:5;NJ:4;TN:4;CA:3,medium
549300C4J510S9L1RF98,,,,unmatched,51,40,11,FL:11;CA:10;TX:6;GA:3;SC:3;PA:2;NC:2;MA:1,medium
549300FZJCP0WM3QJH15,,,,unmatched,213,189,10,NJ:110;NY:59;FL:10;PA:7;SC:2;NC:1,medium
549300KT5OWPGQKWUN86,,,,unmatched,204,163,10,MA:99;PA:22;TX:16;NJ:14;FL:10;CA:1;NY:1,medium
549300O5WDIJU8S7OI05,,,,unmatched,115,86,10,TX:48;FL:10;GA:9;SC:5;PA:3;NJ:3;TN:2;DC:2,medium
549300GYK7N8U42X9587,,,,unmatched,80,74,10,CA:32;NC:12;FL:10;NY:5;PA:4;TX:4;TN:3;SC:3,medium
254900BDGU9FU91PQA51,,,,unmatched,70,37,10,FL:10;GA:9;PA:6;MA:5;TN:2;NJ:2;TX:1;NC:1,medium
549300FKEPZ2QELUY416,,,,unmatched,96,31,10,FL:10;TX:7;NC:4;CA:4;SC:1;PA:1;DC:1;GA:1,medium
549300OGIGNKGO2DX942,,,,unmatched,268,174,9,TN:89;CA:17;GA:14;PA:13;NC:11;NJ:9;FL:9;TX:9,medium
54930063578UDYE3JR69,,,,unmatched,187,90,9,NC:32;PA:29;TN:14;FL:9;SC:4;NJ:2,medium
549300KUIZTYQRC0R888,,,,unmatched,95,52,9,TX:12;FL:9;NY:6;GA:5;PA:4;MA:4;NC:3;NJ:3,medium
549300DH8EI64ITBY388,,,,unmatched,168,147,8,CA:26;TX:25;NC:17;PA:16;NY:13;SC:11;TN:10;GA:9,medium
549300JQALY53TH22D13,,,,unmatched,90,74,8,TX:21;CA:13;FL:8;TN:7;NC:7;PA:4;SC:3;NY:3,medium
254900IU2EZH8TXNXE23,,,,unmatched,85,71,8,NY:41;TX:9;FL:8;CA:6;NJ:6;PA:1,medium
5493002QP2ONO47G5R24,,,,unmatched,179,147,7,PA:116;FL:7;TX:6;NJ:4;CA:4;GA:3;TN:2;NC:2,medium
549300217ZPIHWEYT887,,,,unmatched,141,131,7,MA:100;NY:8;FL:7;NC:7;NJ:5;TN:1;PA:1;GA:1,medium
549300NWKILSNQAIG053,,,,unmatched,248,107,7,NC:45;TX:38;FL:7;GA:7;TN:3;PA:2;NJ:2;SC:2,medium
549300KJKBXR3PD3QQ56,,,,unmatched,189,133,6,NC:54;SC:31;PA:27;GA:14;FL:6;NJ:1,medium
984500C6D3DC0BE5E321,,,,unmatched,120,97,6,GA:37;PA:16;NC:13;TN:13;FL:6;SC:5;TX:4;NJ:2,medium
5493002G4JO4BZ22MC13,,,,unmatched,144,87,6,PA:17;TN:11;CA:10;TX:10;GA:9;NC:8;NJ:8;FL:6,medium
549300RFPLMCMJL7BS81,,,,unmatched,87,78,6,NC:17;GA:15;CA:14;TX:10;TN:6;FL:6;SC:3;PA:3,medium
549300FCPKXI75DX5M03,,,,unmatched,69,54,6,NC:14;GA:11;PA:10;TX:9;FL:6;SC:3;DC:1,medium
5493005OOIYF660YQO46,,,,unmatched,158,130,5,NJ:73;PA:41;NY:11;FL:5,medium
549300VGZHXNY2T0G559,,,,unmatched,156,101,5,PA:83;NJ:11;FL:5;SC:1;GA:1,medium
254900KKWIJLOTNP7667,,,,unmatched,102,94,5,NY:43;TX:16;CA:12;MA:6;FL:5;NJ:4;SC:3;NC:2,medium
5493007PAE4JN4B5BX31,,,,unmatched,82,75,5,GA:33;NC:20;TN:16;FL:5;PA:1,medium
549300LP0CV2MNC1GV68,,,,unmatched,67,54,5,GA:20;TX:10;TN:6;FL:5;PA:3;SC:3;CA:2;NJ:2,medium
549300XKEC7P1D7OKJ16,,,,unmatched,181,144,4,TX:135;FL:4;TN:2;CA:1;NC:1;PA:1,medium
549300AEULLVYD8L9B04,,,,unmatched,86,76,4,NY:15;CA:15;PA:9;TX:8;NJ:8;GA:8;FL:4;MA:3,medium
549300YS4CB1171BRJ08,,,,unmatched,92,63,4,NJ:46;PA:13;FL:4,medium
549300AV8QD552DSI743,,,,unmatched,76,61,4,TX:29;CA:10;NY:8;PA:6;FL:4;SC:2;NC:1;MA:1,medium
254900MWCJLSHMSYCL19,,,,unmatched,290,197,3,NY:192;FL:3;PA:1;NJ:1,medium
549300GJ4HU1Z8P2M254,,,,unmatched,239,190,3,PA:170;NJ:17;FL:3,medium
549300P1347BFCBHJV60,,,,unmatched,260,171,3,MA:138;CA:13;TX:5;GA:4;FL:3;NJ:3;NY:2;PA:2,medium
54930087BYCGOODQ7P92,,,,unmatched,129,123,3,PA:120;FL:3,medium
549300JQEF6V2RNWCC75,,,,unmatched,150,82,3,TN:60;GA:12;TX:6;FL:3;PA:1,medium
549300QB357BUUUV7A56,,,,unmatched,78,71,3,PA:53;DC:8;SC:3;FL:3;NC:2;NY:1;TX:1,medium
5493007H0KZ81N1H6352,,,,unmatched,242,191,2,MA:185;SC:2;FL:2;NY:1;PA:1,medium
549300SMD444BM2WO947,,,,unmatched,240,174,2,TN:162;GA:3;TX:2;FL:2;NC:2;PA:2;MA:1,medium
549300Q2EZNO3H86ED06,,,,unmatched,207,157,2,TX:151;FL:2;PA:1;MA:1;TN:1;NY:1,medium
549300YQ763HO7N3CO68,,,,unmatched,147,134,2,SC:129;FL:2;TX:1;PA:1;NC:1,medium
549300US45HOXL30J494,,,,unmatched,183,121,2,NJ:89;PA:14;CA:7;NC:5;FL:2;SC:1;NY:1;GA:1,medium
549300V4GRCFGZBVVZ73,,,,unmatched,267,121,2,NJ:116;FL:2;NY:2;PA:1,medium
54930047YMR4VOMFGS35,,,,unmatched,168,118,2,PA:112;NJ:2;FL:2;NC:2,medium
549300RKVDUINI2A8Y77,,,,unmatched,155,86,2,NJ:71;PA:8;NC:3;FL:2;CA:1;MA:1,medium
5493003XLOX5FDT9R120,,,,unmatched,108,79,2,NJ:71;PA:3;FL:2;SC:1;NY:1;NC:1,medium
549300VIRTE6O2776X89,,,,unmatched,110,70,2,SC:26;PA:22;TX:18;FL:2;NC:2,medium
549300AX5UMUZ61L1X54,,,,unmatched,263,189,1,PA:152;NJ:14;NY:9;NC:5;SC:5;GA:1;TX:1;FL:1,medium
5493000SW5GLNL7VNX12,,,,unmatched,199,182,1,PA:164;NJ:14;NC:1;SC:1;FL:1;NY:1,medium
5493000M096YV1VLKD70,,,,unmatched,220,181,1,PA:179;NC:1;FL:1,medium
2549008LUH7QKMXQ8N53,,,,unmatched,221,137,1,PA:97;TX:25;CA:6;TN:4;GA:2;NC:1;SC:1;FL:1,medium
549300SO0M022D8D8358,,,,unmatched,188,130,1,NC:123;SC:5;FL:1;PA:1,medium
549300D2IR01BV6NPA49,,,,unmatched,149,111,1,NJ:106;PA:4;FL:1,medium
5493008JDUT3R3K1LZ58,,,,unmatched,146,101,1,PA:100;FL:1,medium
5493004LYI6NSVMGYH15,,,,unmatched,113,90,1,GA:61;NY:16;NC:3;TX:3;PA:2;NJ:2;TN:1;FL:1,medium
549300K0ZDYG8YJZ3L95,,,,unmatched,129,87,1,NY:58;NJ:25;PA:3;FL:1,medium
2549007WBD70RLDH1669,,,,unmatched,101,69,1,PA:68;FL:1,medium
549300L7OFUBO6FHY884,,,,unmatched,72,66,1,PA:54;NJ:9;GA:2;FL:1,medium
254900U38QOOLJB8FS91,,,,unmatched,73,57,1,PA:56;FL:1,medium
254900BD5NFQPLWIEE89,,,,unmatched,55,55,1,NJ:48;NY:3;PA:3;FL:1,medium
549300BPO83ZZLEVGG70,,,,unmatched,260,194,0,PA:194,medium
549300CGVVMPTCK0QG77,,,,unmatched,344,192,0,NJ:190;PA:2,medium
549300P6E4MG6WR4CW75,,,,unmatched,197,189,0,PA:189,medium
9845001ADACA7A75EE02,,,,unmatched,339,183,0,PA:162;NC:12;NJ:9,medium
5493004QMY56VOFMPG66,,,,unmatched,219,178,0,PA:178,medium
549300JUZBXW5SUK5V79,,,,unmatched,198,172,0,PA:172,medium
254900FMHABGSWFKHL19,,,,unmatched,173,169,0,PA:169,medium
549300W2DSERWC01YR18,,,,unmatched,223,169,0,NY:167;PA:1;NJ:1,medium
5493008CMM76GR76GS36,,,,unmatched,173,163,0,PA:162;SC:1,medium
549300J1354ZHZC8JP58,,,,unmatched,201,163,0,NJ:151;PA:11;TX:1,medium
254900IO702S09S4KF65,,,,unmatched,180,161,0,PA:161,medium
549300R4IPEM23JRUH35,,,,unmatched,180,161,0,PA:161,medium
5493003ZHM6LK8T0QW13,,,,unmatched,218,160,0,PA:159;NC:1,medium
254900L0XOVEOJWGQO95,,,,unmatched,165,159,0,PA:159,medium
549300754PTUH541X764,,,,unmatched,226,158,0,PA:158,medium
254900PQN88DET52I724,,,,unmatched,204,155,0,PA:155,medium
549300CDGL2OULMP7388,,,,unmatched,192,155,0,PA:155,medium
2549009Y4KUKP1V77375,,,,unmatched,190,154,0,PA:154,medium
254900FK0S1L00V2UL14,,,,unmatched,188,152,0,PA:152,medium
254900XY9IETIM2DL872,,,,unmatched,268,145,0,PA:145,medium
5493006XPYTPLP6BLN10,,,,unmatched,207,145,0,TX:144;PA:1,medium
549300E5GFWPFRJR4I76,,,,unmatched,197,142,0,PA:141;NJ:1,medium
5493002XZSI0KH03JY56,,,,unmatched,184,141,0,PA:141,medium
2549008YEXLNFKLF7548,,,,unmatched,307,135,0,PA:135,medium
549300C1YZ5ZORJBI935,,,,unmatched,238,134,0,TX:126;TN:3;SC:2;CA:2;PA:1,medium
549300COV0JSM0J8GP39,,,,unmatched,149,133,0,PA:133,medium
254900VZM7V5ZDUJAQ32,,,,unmatched,142,131,0,PA:131,medium
549300T3Z5LVF06QVK79,,,,unmatched,146,129,0,PA:129,medium
549300P7T76AWIP6QL35,,,,unmatched,156,128,0,PA:128,medium
254900XJCLA0W3K4J455,,,,unmatched,125,125,0,PA:125,medium
5493006RLJ90VH94SV71,,,,unmatched,158,123,0,PA:122;NC:1,medium
5493003IFQ2Y89ZUY019,,,,unmatched,155,120,0,PA:120,medium
549300BR55JZCJBERC86,,,,unmatched,185,114,0,PA:114,medium
5493008YRTIU0FNCTY07,,,,unmatched,128,113,0,PA:113,medium
549300JD1162QW84ZO34,,,,unmatched,146,113,0,NY:53;MA:24;PA:20;NJ:12;SC:4,medium
254900DBXH1D6Z0HXT15,,,,unmatched,152,112,0,PA:112,medium
549300AY1W8F91VLTB05,,,,unmatched,228,112,0,PA:68;DC:44,medium
549300UU637N6PFNEE28,,,,unmatched,115,109,0,PA:109,medium
5493000VGTLMMLXLP518,,,,unmatched,134,106,0,PA:106,medium
549300UI713YO3L6SF02,,,,unmatched,198,106,0,PA:106,medium
549300VOPM5QG76KFF73,,,,unmatched,128,106,0,PA:106,medium
549300VW4CUMQW09U139,,,,unmatched,107,106,0,NJ:99;PA:7,medium
549300YBDU83IKL6II41,,,,unmatched,166,102,0,PA:102,medium
254900TW0BIDE6JENM80,,,,unmatched,124,101,0,NJ:100;PA:1,medium
2549006803O7LX222108,,,,unmatched,117,100,0,PA:61;NJ:39,medium
549300A6NF3MQMOHKJ20,,,,unmatched,115,97,0,PA:97,medium
549300PPIXNO2E1B5V55,,,,unmatched,138,96,0,PA:96,medium
549300Z6CULHNPDHYI25,,,,unmatched,126,95,0,PA:95,medium
254900C93QPBEWPGBI16,,,,unmatched,94,94,0,PA:94,medium
549300I2CHGNBJYRHV02,,,,unmatched,129,92,0,PA:92,medium
549300YV77ZZ5ADLO929,,,,unmatched,92,92,0,NY:67;NJ:15;CA:9;PA:1,medium
549300IE8IEY5YINFE12,,,,unmatched,111,90,0,NJ:86;PA:4,medium
254900JU5OLW9ZB5C595,,,,unmatched,127,89,0,PA:89,medium
549300DA1N0K2LJI0471,,,,unmatched,99,88,0,PA:88,medium
549300JUU7PS6Y4KM909,,,,unmatched,103,88,0,PA:88,medium
549300QQ8FVN501MZL94,,,,unmatched,123,88,0,PA:85;NJ:3,medium
549300N4B8DUNK34FL02,,,,unmatched,102,87,0,PA:87,medium
549300FVHSR5J0LNLQ61,,,,unmatched,87,83,0,PA:83,medium
5493002BRQ8SVQPCV108,,,,unmatched,144,82,0,NC:75;SC:6;PA:1,medium
549300E3UCOTNUZIEB53,,,,unmatched,131,82,0,PA:82,medium
549300Q1QXZDN5R0UD44,,,,unmatched,197,82,0,NY:74;PA:8,medium
549300RMBMOU2J1VK478,,,,unmatched,99,82,0,PA:82,medium
549300YOGGZET04TZM44,,,,unmatched,123,82,0,NY:75;PA:5;NJ:2,medium
254900JSR03JVTTZ6039,,,,unmatched,106,79,0,PA:79,medium
549300YV3F7WA813QL95,,,,unmatched,82,78,0,PA:76;NJ:2,medium
549300I7SKMG274G2Y20,,,,unmatched,169,77,0,NJ:71;NY:4;PA:2,medium
5493006J2ROMTD5Q0731,,,,unmatched,90,76,0,PA:76,medium
549300W5V403XF1RX254,,,,unmatched,120,75,0,NY:70;PA:5,medium
549300DSSN04C7ZJJD51,,,,unmatched,100,73,0,NJ:71;PA:2,medium
549300HOPKX8O1S8MJ63,,,,unmatched,89,72,0,NJ:63;PA:9,medium
5493001TKHVR1XBO7H51,,,,unmatched,104,71,0,TN:68;SC:1;PA:1;GA:1,medium
549300Z1HPXY3UYVL049,,,,unmatched,114,71,0,NJ:70;PA:1,medium
254900QC9XDDY8OVYU54,,,,unmatched,80,70,0,PA:70,medium
5493000V0CXKSOK29E51,,,,unmatched,76,70,0,PA:69;NJ:1,medium
549300RNPYOEZNJPTF08,,,,unmatched,76,69,0,PA:69,medium
254900XJILJTNAUVMD85,,,,unmatched,85,68,0,PA:68,medium
5493001XNU40KOITE062,,,,unmatched,81,68,0,PA:68,medium
9845007O1D13CFQBBT22,,,,unmatched,67,67,0,NJ:64;PA:3,medium
254900PW1USAMXJ2SQ82,,,,unmatched,85,66,0,PA:66,medium
549300L4I0NP22SUIE86,,,,unmatched,94,66,0,PA:60;NJ:6,medium
2549006MS554K1PP0026,,,,unmatched,70,63,0,PA:63,medium
549300GWE4NILBIKKI92,,,,unmatched,76,63,0,PA:62;NJ:1,medium
549300JH5DMYH0O5TM77,,,,unmatched,84,63,0,PA:61;NJ:2,medium
254900ON5KYAZSCPF582,,,,unmatched,63,62,0,PA:62,medium
549300U001ZTHCHO4196,,,,unmatched,112,62,0,PA:58;NJ:4,medium
254900I3LJYL57NZ5H21,,,,unmatched,86,60,0,PA:60,medium
5493000HR6P25A740Y77,,,,unmatched,62,60,0,PA:60,medium
549300W6S818WBYBBJ66,,,,unmatched,107,60,0,PA:60,medium
254900N3Z9KIMSXQ0Q45,,,,unmatched,107,59,0,PA:59,medium
984500O9D2D8A3B51B69,,,,unmatched,78,58,0,PA:58,medium
984500T0AY1EOD7AFB91,,,,unmatched,66,58,0,PA:38;NY:20,medium
549300LE8FCN6UKPSQ83,,,,unmatched,110,57,0,NJ:54;PA:3,medium
549300FK7ZHTO2G1RM11,,,,unmatched,75,56,0,PA:56,medium
254900XNCZ58J8OHZO17,,,,unmatched,64,55,0,PA:55,medium
549300IL3FQNU6YHBJ72,,,,unmatched,74,55,0,PA:55,medium
549300ZNYJDVRF2ZLJ91,,,,unmatched,66,55,0,PA:55,medium
254900P8ZH9AQQIA8T88,,,,unmatched,69,54,0,PA:54,medium
549300LQBQA3XIDZPS96,,,,unmatched,78,53,0,PA:53,medium
549300179EG8J5FHBS95,,,,unmatched,81,52,0,PA:52,medium
549300JEHXW73XYX6533,,,,unmatched,68,52,0,NY:50;PA:2,medium
549300MJ0Y817D63DD96,,,,unmatched,62,51,0,PA:45;NJ:5;NY:1,medium
549300I1IE35O2I0WT71,,,,unmatched,57,50,0,PA:50,medium
2549004XDCE3LGQW7H72,,,,unmatched,64,42,9,FL:9;CA:8;TX:6;PA:5;TN:4;NC:3;NJ:2;GA:2,low
549300OR2C7AGDZFTS24,,,,unmatched,47,42,9,TN:23;FL:9;SC:4;TX:2;NY:1;NC:1;CA:1;PA:1,low
549300N1YEXP02MHBR47,,,,unmatched,56,38,9,TN:17;FL:9;GA:4;TX:4;SC:2;NC:1;PA:1,low
549300EHWBP6UP4Y8J37,,,,unmatched,50,35,9,FL:9;TX:8;CA:6;NC:3;GA:3;NJ:2;SC:2;PA:1,low
549300UXTDELQS5SLF91,,,,unmatched,28,14,9,FL:9;CA:2;PA:1;NC:1;SC:1,low
5493007LUU2DLS755O60,,,,unmatched,60,41,8,NY:22;FL:8;PA:6;NC:4;TX:1,low
